0.85,5.00
0.85,8.30
0.85,12.30
0.85,8.00
0.86,7.00
0.86,2.00
0.86,8.30
0.86,6.00
0.86,20.00
0.86,6.00
0.86,20.00
0.86,6.00
0.86,6.50
0.86,9.00
0.87,2.00
0.87,7.00
0.87,8.70
0.87,8.00
0.87,7.00
0.87,2.00
0.87,30.00
0.87,9.80
0.87,5.00
0.87,3.00
0.87,4.90
0.87,4.50
0.87,5.00
0.88,6.50
0.88,7.80
0.88,9.20
0.88,6.70
0.88,8.00
0.88,5.50
0.88,10.00
0.88,5.00
0.88,7.00
0.88,6.00
0.88,10.00
0.88,7.50
0.88,4.00
0.89,7.00
0.89,5.00
0.89,5.00
0.89,10.00
0.89,5.00
0.89,8.50
0.89,7.00
0.89,7.00
0.89,10.00
0.89,6.50
0.89,8.00
0.90,9.00
0.90,3.00
0.90,6.00
0.90,25.00
0.90,8.00
0.90,8.00
0.90,8.00
0.90,7.00
0.90,7.00
0.90,3.00
0.90,5.00
0.90,9.00
0.90,7.00
0.90,11.80
0.90,9.00
0.90,20.00
0.91,8.00
0.91,7.70
0.91,6.80
0.91,6.10
0.91,7.00
0.91,4.00
0.91,5.00
0.91,8.00
0.91,6.10
0.91,7.00
0.91,8.00
0.91,8.20
0.92,8.00
0.92,6.50
0.92,30.00
0.92,8.10
0.92,4.00
0.92,8.00
0.92,6.20
0.92,4.90
0.92,4.00
0.92,10.00
0.92,5.00
0.92,3.00
0.92,7.00
0.92,5.50
0.92,5.00
0.92,4.00
0.92,10.00
0.92,8.00
0.93,3.00
0.93,8.80
0.93,10.00
0.93,4.00
0.93,7.50
0.93,7.00
0.93,5.00
0.93,5.80
0.93,8.00
0.93,6.00
0.93,5.90
0.93,7.00
0.93,5.00
0.93,7.00
0.93,5.60
0.93,3.00
0.94,9.00
0.94,10.00
0.94,5.00
0.94,10.00
0.94,7.60
0.94,4.00
0.94,4.50
0.94,7.00
0.94,8.00
0.94,8.00
0.94,7.00
0.95,10.00
0.95,9.00
0.95,8.10
0.95,5.00
0.95,7.00
0.95,7.00
0.95,6.80
0.95,4.00
0.95,6.00
0.95,4.50
0.95,7.00
0.96,6.00
0.96,5.00
0.96,9.00
0.96,5.00
0.96,8.80
0.96,5.00
0.96,4.00
0.96,5.00
0.96,7.00
0.96,7.00
0.96,8.20
0.96,6.00
0.97,3.00
0.97,9.00
0.97,4.00
0.97,8.70
0.97,7.00
0.97,30.00
0.97,5.00
0.97,5.00
0.97,15.00
0.97,7.00
0.97,4.00
0.97,5.00
0.97,15.00
0.98,7.00
0.98,7.00
0.98,9.50
0.98,6.00
0.98,5.70
0.98,8.00
0.98,10.00
0.98,5.00
0.98,5.90
0.98,7.00
0.98,8.30
0.98,6.70
0.98,10.00
0.98,4.00
0.98,20.00
0.99,10.00
0.99,9.00
0.99,3.00
0.99,8.70
0.99,10.00
0.99,10.00
0.99,5.20
0.99,7.50
0.99,7.00
0.99,4.00
0.99,30.00
0.99,10.00
0.99,7.00
0.99,8.00
0.99,4.00
0.99,8.00
1.00,10.00
1.00,10.00
1.00,10.00
1.00,9.60
1.00,8.50
1.00,8.00
1.00,8.50
1.00,7.50
1.00,7.00
1.00,10.00
1.00,6.00
1.00,4.00
1.00,11.30
1.00,6.00
1.00,10.00
1.00,6.60
1.00,7.00
1.00,10.00
1.00,12.00
1.00,8.50
1.00,6.00
1.00,10.00
1.00,6.00
1.01,8.80
1.01,12.60
1.01,7.50
1.01,5.00
1.01,8.10
1.01,7.00
1.01,8.00
1.01,7.60
1.01,8.00
1.01,4.50
1.01,5.00
1.01,8.20
1.01,9.00
1.01,15.00
1.01,6.00
1.01,15.10
1.02,10.00
1.02,8.70
1.02,9.10
1.02,4.00
1.02,8.90
1.02,7.00
1.02,8.00
1.02,5.60
1.02,9.30
1.02,10.90
1.02,8.00
1.02,8.00
1.02,8.00
1.02,5.00
1.02,15.00
1.02,6.00
1.02,10.00
1.02,8.00
1.02,5.00
1.02,6.00
1.02,7.00
1.03,3.00
1.03,5.50
1.03,7.70
1.03,9.00
1.03,9.00
1.03,4.70
1.03,5.00
1.03,8.00
1.03,10.00
1.04,7.00
1.04,4.00
1.04,4.00
1.04,8.60
1.04,6.00
1.04,7.00
1.04,7.50
1.04,8.10
1.04,6.00
1.04,6.50
1.04,9.00
1.04,13.00
1.04,8.00
1.04,8.00
1.04,15.70
1.04,11.00
1.04,5.20
1.05,15.00
1.05,10.00
1.05,13.80
1.05,9.60
1.05,6.00
1.05,20.00
1.05,8.00
1.05,6.00
1.05,8.00
1.05,10.00
1.05,7.00
1.05,10.00
1.05,4.00
1.05,10.00
1.05,8.90
1.05,12.00
1.05,15.00
1.05,10.00
1.06,6.00
1.06,3.00
1.06,6.00
1.06,10.00
1.06,7.50
1.06,7.00
1.06,5.00
1.06,6.00
1.06,4.00
1.06,12.00
1.06,10.00
1.06,8.00
1.06,9.00
1.06,5.00
1.06,15.00
1.07,7.00
1.07,8.70
1.07,3.00
1.07,10.00
1.07,7.10
1.07,7.90
1.07,9.00
1.07,8.00
1.07,8.80
1.08,8.00
1.08,5.00
1.08,8.90
1.08,6.00
1.08,9.50
1.08,4.50
1.08,6.00
1.08,12.00
1.08,8.00
1.08,7.00
1.08,10.00
1.08,3.00
1.09,5.00
1.09,2.00
1.09,6.00
1.09,7.00
1.09,7.00
1.09,7.70
1.09,6.00
1.09,8.00
1.09,6.00
1.09,7.00
1.09,4.00
1.09,10.00
1.09,7.00
1.09,3.00
1.09,9.00
1.09,3.00
1.10,10.00
1.10,12.00
1.10,10.00
1.10,9.70
1.10,20.00
1.10,4.00
1.10,8.20
1.10,25.00
1.10,9.10
1.10,10.00
1.10,7.80
1.10,8.00
1.10,7.00
1.10,10.00
1.10,10.00
1.10,12.00
1.10,8.00
1.10,2.50
1.10,10.00
1.10,10.00
1.10,12.00
1.10,10.00
1.10,10.00
1.10,13.50
1.10,9.00
1.10,10.00
1.11,9.00
1.11,10.40
1.11,7.00
1.11,6.00
1.11,13.40
1.12,9.50
1.12,15.00
1.12,10.00
1.12,6.00
1.12,9.60
1.12,7.00
1.12,9.00
1.12,6.60
1.12,9.00
1.12,6.00
1.12,18.40
1.12,9.00
1.12,30.00
1.13,7.00
1.13,7.00
1.13,8.60
1.13,30.00
1.13,6.00
1.13,30.00
1.13,5.00
1.13,7.00
1.13,10.00
1.13,6.00
1.13,10.00
1.14,16.00
1.14,11.20
1.14,7.00
1.14,9.70
1.14,8.90
1.14,10.00
1.14,7.00
1.14,10.00
1.15,10.30
1.15,9.40
1.15,9.00
1.15,12.00
1.15,5.00
1.15,7.00
1.15,9.40
1.15,6.00
1.15,10.00
1.15,6.00
1.15,9.00
1.15,9.00
1.15,10.00
1.15,5.00
1.15,6.00
1.15,10.00
1.16,7.00
1.16,7.00
1.16,9.00
1.16,10.00
1.16,10.30
1.16,8.20
1.16,7.00
1.16,6.00
1.16,8.00
1.16,10.00
1.16,10.00
1.17,5.00
1.17,12.00
1.17,8.00
1.17,11.00
1.17,5.00
1.18,9.00
1.18,8.00
1.18,30.00
1.18,9.30
1.18,8.00
1.18,10.00
1.18,12.00
1.18,7.00
1.18,8.00
1.18,10.00
1.18,6.00
1.18,11.00
1.18,8.00
1.18,4.00
1.18,10.00
1.19,7.00
1.19,5.00
1.19,7.00
1.19,9.30
1.19,9.70
1.19,9.70
1.19,4.00
1.19,4.00
1.19,6.40
1.19,7.00
1.19,18.00
1.20,9.70
1.20,1.00
1.20,10.20
1.20,9.30
1.20,13.00
1.20,10.00
1.20,13.00
1.20,10.00
1.20,8.80
1.20,10.20
1.20,15.00
1.20,10.20
1.20,13.00
1.20,9.00
1.20,5.00
1.20,10.00
1.20,7.00
1.20,9.00
1.20,36.00
1.20,8.00
1.20,10.00
1.20,14.00
1.20,4.90
1.20,10.00
1.21,6.00
1.21,11.40
1.21,7.00
1.21,9.30
1.21,9.50
1.21,9.50
1.21,10.00
1.21,10.00
1.21,12.00
1.21,6.00
1.21,7.00
1.21,40.00
1.21,9.00
1.21,15.00
1.21,7.00
1.22,11.00
1.22,8.60
1.22,9.00
1.22,4.00
1.22,8.60
1.22,9.00
1.22,9.00
1.22,8.90
1.22,8.00
1.22,15.00
1.22,30.00
1.22,8.00
1.22,10.00
1.23,10.00
1.23,11.00
1.23,4.50
1.23,12.00
1.23,9.50
1.23,9.80
1.23,8.00
1.23,9.00
1.23,3.40
1.23,8.10
1.23,12.00
1.23,12.00
1.24,4.00
1.24,9.50
1.24,8.00
1.24,6.00
1.24,4.00
1.24,7.00
1.24,12.00
1.24,13.00
1.24,8.00
1.24,7.00
1.25,10.00
1.25,11.00
1.25,20.00
1.25,10.90
1.25,8.00
1.25,6.70
1.25,10.00
1.25,10.00
1.25,11.00
1.25,10.00
1.25,1.00
1.25,6.00
1.25,18.20
1.25,3.00
1.25,10.00
1.26,15.00
1.26,3.00
1.26,10.00
1.26,8.00
1.26,12.00
1.26,13.00
1.26,10.00
1.26,5.00
1.26,13.00
1.26,12.00
1.26,9.00
1.27,9.00
1.27,10.10
1.27,7.00
1.27,20.00
1.27,11.20
1.28,11.00
1.28,15.00
1.28,11.00
1.28,10.40
1.28,5.00
1.28,7.00
1.28,9.00
1.28,6.00
1.28,10.00
1.28,8.20
1.29,14.00
1.29,10.00
1.29,8.90
1.29,10.50
1.29,10.00
1.29,9.00
1.29,6.00
1.29,10.00
1.29,11.00
1.29,10.00
1.29,8.00
1.29,12.00
1.29,10.00
1.29,13.00
1.29,5.50
1.29,10.00
1.29,8.00
1.30,8.00
1.30,7.00
1.30,6.00
1.30,8.90
1.30,8.00
1.30,8.00
1.30,8.00
1.30,10.00
1.30,15.00
1.30,10.00
1.30,7.90
1.30,25.00
1.30,20.00
1.30,20.00
1.30,5.00
1.30,14.00
1.30,10.00
1.30,10.00
1.31,10.00
1.31,11.00
1.31,8.00
1.31,9.50
1.31,10.00
1.31,12.00
1.31,30.00
1.31,6.00
1.31,10.00
1.31,12.00
1.32,20.00
1.32,12.00
1.32,9.80
1.32,11.10
1.32,8.00
1.32,11.00
1.32,20.00
1.32,10.20
1.32,14.00
1.32,9.10
1.32,9.10
1.32,9.50
1.32,13.00
1.32,10.00
1.33,12.00
1.33,30.00
1.33,11.80
1.33,10.30
1.33,8.50
1.33,9.00
1.33,9.20
1.33,10.00
1.33,9.00
1.34,15.00
1.34,7.00
1.34,7.00
1.34,12.00
1.34,36.00
1.34,1.00
1.34,10.00
1.34,12.00
1.34,4.00
1.35,12.10
1.35,13.00
1.35,9.00
1.35,5.00
1.35,8.00
1.35,6.00
1.35,8.00
1.35,10.00
1.35,10.00
1.35,30.00
1.35,8.00
1.35,11.10
1.35,2.00
1.36,14.00
1.36,30.00
1.36,6.00
1.37,9.00
1.37,5.00
1.37,7.00
1.37,15.00
1.37,9.30
1.37,10.00
1.37,10.00
1.37,8.00
1.37,5.00
1.38,10.00
1.38,11.10
1.38,10.40
1.38,6.00
1.38,7.00
1.39,26.00
1.39,12.70
1.39,9.60
1.39,8.80
1.39,14.00
1.39,16.00
1.40,12.00
1.40,15.00
1.40,10.00
1.40,10.50
1.40,8.00
1.40,9.20
1.40,7.00
1.40,10.00
1.40,10.00
1.40,15.00
1.40,15.00
1.40,4.00
1.40,21.00
1.40,13.00
1.40,4.00
1.40,10.00
1.40,8.80
1.40,8.00
1.40,10.00
1.40,11.00
1.41,18.00
1.41,11.40
1.41,14.00
1.41,13.00
1.41,8.00
1.41,9.90
1.41,7.00
1.41,7.00
1.41,6.00
1.41,10.00
1.42,5.00
1.42,8.00
1.42,10.20
1.42,11.00
1.42,30.00
1.42,12.00
1.43,10.00
1.43,11.00
1.43,20.00
1.43,12.00
1.43,12.40
1.43,8.00
1.43,6.00
1.44,10.00
1.44,10.50
1.44,10.50
1.44,11.00
1.44,10.00
1.44,10.00
1.44,10.20
1.45,10.00
1.45,10.00
1.45,12.00
1.45,13.30
1.45,9.80
1.45,7.00
1.45,11.00
1.45,8.00
1.45,8.90
1.45,11.00
1.45,10.00
1.45,8.00
1.45,10.00
1.45,5.00
1.45,12.00
1.46,10.50
1.46,7.50
1.46,10.00
1.46,11.00
1.46,10.00
1.46,13.00
1.46,11.00
1.46,30.00
1.46,20.00
1.47,13.00
1.47,12.80
1.47,10.00
1.47,10.00
1.47,8.00
1.47,9.30
1.47,7.00
1.47,12.00
1.47,10.00
1.47,36.00
1.47,15.00
1.47,3.00
1.47,18.00
1.48,12.00
1.48,4.00
1.48,11.00
1.48,11.10
1.48,9.40
1.49,12.70
1.49,12.00
1.49,8.00
1.49,10.10
1.49,10.90
1.49,15.00
1.49,11.00
1.50,12.40
1.50,9.00
1.50,3.00
1.50,11.20
1.50,10.00
1.50,11.00
1.50,12.00
1.50,15.00
1.50,15.00
1.50,20.00
1.50,15.00
1.50,20.00
1.51,6.00
1.51,35.00
1.51,4.00
1.51,10.10
1.51,10.50
1.51,11.00
1.51,10.00
1.51,15.00
1.52,20.00
1.52,14.00
1.52,11.70
1.52,11.30
1.52,11.00
1.52,9.00
1.52,16.10
1.53,10.00
1.53,13.60
1.53,10.00
1.53,7.00
1.53,6.00
1.53,15.00
1.53,12.00
1.53,40.00
1.53,15.00
1.53,11.90
1.53,12.80
1.53,14.00
1.54,11.00
1.54,11.00
1.54,12.00
1.54,12.00
1.54,5.00
1.54,7.00
1.54,13.40
1.54,10.00
1.55,10.00
1.55,15.00
1.55,7.00
1.55,8.40
1.55,20.00
1.55,15.00
1.55,6.00
1.56,10.00
1.56,12.00
1.56,12.00
1.56,13.00
1.56,8.00
1.56,8.00
1.56,15.00
1.56,22.00
1.57,14.00
1.57,10.00
1.57,13.80
1.57,9.40
1.57,8.00
1.57,6.00
1.57,12.00
1.57,6.00
1.57,9.00
1.57,13.20
1.57,12.50
1.58,13.00
1.58,9.40
1.58,6.00
1.58,15.00
1.58,7.00
1.58,10.00
1.59,14.00
1.59,10.00
1.59,8.00
1.59,15.00
1.59,19.00
1.59,13.10
1.59,20.00
1.60,9.00
1.60,12.00
1.60,11.40
1.60,15.00
1.60,10.00
1.60,8.00
1.60,10.00
1.60,14.00
1.60,13.00
1.60,30.00
1.60,14.00
1.60,10.00
1.60,13.00
1.60,8.70
1.61,10.00
1.61,12.80
1.61,7.00
1.61,11.20
1.61,3.00
1.62,9.00
1.62,12.00
1.62,10.50
1.62,16.00
1.62,13.00
1.62,10.00
1.62,14.80
1.62,10.00
1.62,13.00
1.63,8.00
1.63,9.00
1.63,12.00
1.63,8.00
1.63,15.00
1.63,7.00
1.64,6.00
1.64,13.00
1.64,15.00
1.64,11.30
1.64,8.00
1.64,8.00
1.64,8.00
1.65,30.00
1.65,10.00
1.65,15.00
1.65,8.00
1.65,4.00
1.65,8.00
1.65,10.00
1.66,10.00
1.66,13.00
1.66,8.00
1.66,10.00
1.66,8.00
1.66,3.00
1.66,13.00
1.67,13.10
1.67,12.00
1.67,8.00
1.68,12.00
1.68,6.00
1.68,13.00
1.69,14.00
1.69,8.00
1.69,15.00
1.69,20.00
1.69,7.00
1.69,13.00
1.69,8.00
1.69,12.00
1.70,14.00
1.70,15.00
1.70,15.00
1.70,12.00
1.70,13.00
1.70,7.00
1.70,15.00
1.70,8.00
1.70,17.00
1.71,8.00
1.71,8.00
1.71,5.00
1.71,9.00
1.71,14.00
1.71,36.00
1.71,11.70
1.71,12.00
1.71,12.00
1.72,13.00
1.72,40.00
1.72,15.00
1.72,7.00
1.72,10.00
1.72,13.00
1.72,15.00
1.72,15.00
1.73,15.10
1.73,10.00
1.73,9.50
1.73,20.00
1.73,13.00
1.73,10.50
1.73,20.00
1.73,25.00
1.73,12.00
1.74,14.00
1.74,11.00
1.74,4.00
1.75,15.20
1.75,13.20
1.75,14.00
1.75,8.00
1.75,5.00
1.75,20.00
1.75,8.00
1.76,8.60
1.76,10.00
1.76,18.00
1.76,9.00
1.76,14.00
1.76,10.00
1.77,11.00
1.77,8.00
1.78,13.00
1.78,15.00
1.78,15.00
1.78,22.90
1.78,10.00
1.78,13.00
1.78,10.00
1.78,9.00
1.78,10.60
1.79,18.00
1.79,14.70
1.79,12.10
1.79,10.00
1.79,5.00
1.80,13.00
1.80,8.00
1.80,15.00
1.80,11.00
1.80,20.00
1.80,8.00
1.80,15.00
1.80,15.00
1.80,7.00
1.80,23.90
1.81,20.00
1.81,12.00
1.81,14.00
1.81,12.70
1.81,12.40
1.81,12.00
1.81,14.00
1.81,6.00
1.82,14.40
1.82,13.00
1.82,10.00
1.82,15.40
1.82,8.00
1.82,11.00
1.82,13.30
1.82,12.00
1.82,10.00
1.82,15.00
1.82,15.00
1.82,15.00
1.83,10.00
1.83,14.00
1.83,14.00
1.83,4.00
1.83,14.00
1.84,17.00
1.84,12.00
1.84,13.00
1.84,11.30
1.84,10.20
1.84,4.20
1.84,8.00
1.84,12.00
1.85,11.00
1.85,10.00
1.85,14.00
1.85,12.00
1.85,13.00
1.85,9.90
1.85,10.20
1.85,14.00
1.85,55.00
1.85,17.00
1.86,11.00
1.86,13.00
1.87,55.00
1.87,15.50
1.87,18.90
1.87,11.00
1.87,10.00
1.88,12.00
1.88,6.00
1.88,16.00
1.88,8.00
1.88,10.00
1.88,13.00
1.88,16.10
1.89,13.00
1.89,8.00
1.89,14.00
1.89,8.00
1.90,17.20
1.90,19.00
1.90,16.70
1.90,15.00
1.90,8.00
1.90,20.00
1.90,45.00
1.91,16.00
1.91,33.00
1.91,15.00
1.91,45.00
1.92,21.70
1.92,20.00
1.92,13.00
1.92,15.50
1.92,12.00
1.92,15.00
1.92,5.00
1.92,10.20
1.92,13.90
1.93,15.00
1.93,15.30
1.93,18.00
1.93,17.00
1.93,11.00
1.93,8.00
1.93,4.00
1.93,20.00
1.93,12.00
1.94,17.00
1.94,12.00
1.94,14.00
1.94,10.00
1.94,10.00
1.95,14.00
1.95,14.90
1.95,12.30
1.95,8.00
1.95,9.00
1.95,13.70
1.95,10.00
1.95,15.00
1.95,25.00
1.95,21.00
1.96,20.90
1.96,13.00
1.96,7.00
1.96,14.00
1.96,14.00
1.96,15.00
1.97,13.00
1.97,10.00
1.97,15.00
1.97,17.00
1.97,15.00
1.97,15.00
1.97,15.00
1.97,15.00
1.98,20.00
1.98,10.00
1.98,17.00
1.98,18.00
1.98,30.00
1.98,18.00
1.98,10.00
1.99,20.00
1.99,15.00
1.99,15.70
1.99,10.00
1.99,7.00
1.99,16.00
1.99,17.30
1.99,15.00
2.00,12.00
2.00,16.70
2.00,19.00
2.00,16.60
2.00,20.00
2.00,9.50
2.00,60.00
2.00,15.00
2.00,18.00
2.01,10.00
2.01,12.00
2.02,15.00
2.02,12.00
2.03,14.00
2.03,13.40
2.03,11.00
2.03,16.00
2.04,12.00
2.04,14.00
2.04,16.00
2.04,18.00
2.04,0.50
2.04,12.50
2.05,10.00
2.05,48.00
2.06,16.00
2.06,14.00
2.06,18.00
2.06,7.00
2.06,15.00
2.06,19.00
2.06,12.00
2.07,20.00
2.07,15.00
2.07,16.00
2.07,16.00
2.08,25.00
2.08,25.00
2.08,10.00
2.08,10.00
2.08,14.00
2.09,19.00
2.09,20.00
2.09,14.00
2.09,13.00
2.09,16.00
2.09,20.00
2.09,14.70
2.10,15.00
2.10,11.00
2.10,13.00
2.10,15.00
2.11,15.00
2.11,15.10
2.11,13.70
2.11,16.00
2.11,20.00
2.12,14.00
2.12,8.00
2.12,10.00
2.12,15.70
2.12,16.00
2.12,12.00
2.13,16.40
2.13,19.90
2.13,10.00
2.13,15.00
2.13,27.50
2.14,20.00
2.14,18.70
2.14,14.00
2.14,15.00
2.15,17.00
2.15,12.00
2.15,15.00
2.15,16.00
2.15,15.00
2.15,12.00
2.15,8.00
2.16,24.00
2.16,15.50
2.16,10.00
2.16,12.00
2.16,11.70
2.17,17.00
2.17,16.00
2.17,20.00
2.18,19.20
2.18,18.00
2.18,10.00
2.18,20.30
2.18,29.00
2.19,21.00
2.19,13.00
2.19,20.00
2.20,21.00
2.20,18.00
2.20,16.80
2.20,16.00
2.20,5.00
2.20,20.00
2.20,14.40
2.20,21.00
2.21,22.00
2.21,16.00
2.21,20.20
2.21,11.00
2.21,10.00
2.21,17.00
2.21,20.00
2.22,19.00
2.22,3.00
2.22,20.10
2.22,125.00
2.23,20.00
2.23,14.00
2.23,21.00
2.23,18.00
2.23,12.00
2.23,18.00
2.24,16.00
2.25,14.40
2.25,19.30
2.25,12.00
2.25,17.00
2.25,10.00
2.25,19.00
2.25,15.00
2.25,11.50
2.25,25.00
2.25,20.00
2.25,60.00
2.25,14.00
2.25,14.00
2.26,15.00
2.26,14.00
2.26,14.00
2.26,24.10
2.26,16.00
2.26,12.00
2.26,15.00
2.27,14.00
2.27,14.00
2.28,17.00
2.28,17.00
2.28,12.00
2.28,15.00
2.28,14.00
2.28,17.00
2.28,21.80
2.29,20.00
2.29,15.00
2.30,15.00
2.30,12.00
2.30,14.00
2.30,18.00
2.30,14.00
2.30,8.00
2.30,14.00
2.30,13.00
2.30,15.00
2.32,15.00
2.32,23.40
2.32,15.00
2.32,6.00
2.32,5.00
2.32,18.00
2.32,15.00
2.32,40.00
2.33,18.00
2.34,19.40
2.34,15.50
2.34,17.00
2.35,20.00
2.35,16.30
2.35,15.00
2.35,24.00
2.35,20.90
2.35,20.00
2.36,20.00
2.36,18.00
2.37,18.00
2.37,14.00
2.37,19.00
2.37,15.00
2.38,17.00
2.38,20.00
2.38,15.00
2.38,11.20
2.39,19.00
2.39,40.00
2.39,10.00
2.39,12.00
2.39,25.00
2.40,30.00
2.40,25.00
2.40,19.00
2.40,15.00
2.41,18.00
2.41,20.00
2.41,15.00
2.42,5.00
2.42,10.00
2.42,12.00
2.43,12.00
2.43,39.00
2.43,20.00
2.43,15.00
2.43,12.00
2.43,16.00
2.43,15.00
2.44,13.00
2.44,15.00
2.44,14.00
2.44,15.80
2.44,14.00
2.45,39.00
2.45,21.00
2.45,12.00
2.45,17.00
2.45,15.00
2.46,60.00
2.46,14.00
2.47,19.00
2.47,13.00
2.47,16.00
2.47,19.00
2.47,8.00
2.47,20.00
2.47,15.00
2.47,13.00
2.47,7.00
2.47,20.00
2.48,20.00
2.48,20.00
2.48,7.00
2.48,22.10
2.48,15.00
2.49,24.00
2.49,18.40
2.49,13.00
2.49,20.00
2.49,19.00
2.49,25.00
2.50,20.00
2.50,17.00
2.50,20.00
2.50,15.00
2.50,18.50
2.50,20.00
2.50,19.00
2.50,10.00
2.50,12.00
2.50,32.00
2.51,18.00
2.51,22.40
2.52,18.00
2.52,8.00
2.53,15.00
2.53,12.00
2.53,20.00
2.53,17.00
2.53,11.00
2.53,14.00
2.53,20.00
2.53,20.00
2.54,20.00
2.54,19.00
2.54,19.00
2.54,20.00
2.54,30.00
2.55,18.00
2.55,20.50
2.55,20.00
2.55,20.00
2.55,31.30
2.56,15.00
2.56,14.00
2.56,7.00
2.57,15.00
2.57,25.00
2.58,9.00
2.58,18.00
2.59,20.00
2.59,14.00
2.59,20.00
2.59,20.30
2.59,23.10
2.59,26.90
2.60,22.00
2.60,12.00
2.60,20.00
2.60,16.00
2.60,20.00
2.60,30.00
2.60,11.00
2.60,12.00
2.61,22.60
2.61,22.20
2.61,20.00
2.61,15.00
2.61,8.00
2.62,16.00
2.63,13.00
2.64,18.00
2.65,16.00
2.65,19.00
2.65,20.90
2.65,18.00
2.65,12.00
2.65,20.00
2.65,25.00
2.65,20.00
2.66,44.00
2.66,22.00
2.67,20.00
2.67,15.00
2.67,19.20
2.67,23.00
2.68,17.00
2.68,17.90
2.68,30.00
2.69,21.20
2.70,17.00
2.70,10.00
2.70,30.00
2.70,30.00
2.70,25.00
2.70,30.00
2.70,20.00
2.70,80.00
2.70,22.00
2.70,12.00
2.71,23.70
2.71,20.50
2.71,15.00
2.71,15.00
2.72,20.00
2.72,19.20
2.72,30.00
2.73,23.00
2.73,10.00
2.74,16.00
2.75,20.00
2.75,25.00
2.75,14.00
2.75,25.00
2.76,22.00
2.76,15.00
2.76,14.00
2.76,15.00
2.76,11.00
2.77,19.00
2.77,22.00
2.77,18.00
2.77,12.00
2.77,14.00
2.77,12.00
2.78,20.00
2.78,21.00
2.78,22.00
2.79,14.00
2.79,18.00
2.79,20.00
2.79,10.00
2.79,12.00
2.80,23.00
2.80,10.00
2.80,20.00
2.80,13.00
2.80,30.00
2.80,60.00
2.80,28.00
2.80,16.00
2.81,26.00
2.81,15.00
2.81,14.00
2.82,18.00
2.82,12.00
2.82,10.00
2.83,17.00
2.83,15.00
2.84,15.00
2.84,15.50
2.84,17.00
2.84,15.00
2.85,20.00
2.85,20.00
2.85,10.00
2.85,18.00
2.85,27.00
2.85,15.00
2.85,20.00
2.86,20.00
2.86,20.00
2.87,17.00
2.87,10.00
2.87,22.00
2.87,17.00
2.88,10.00
2.88,17.00
2.89,22.00
2.89,11.00
2.90,14.00
2.90,1.00
2.90,23.00
2.90,90.00
2.90,20.00
2.90,20.00
2.90,15.00
2.91,21.00
2.91,12.00
2.92,20.00
2.92,27.00
2.92,24.70
2.92,12.00
2.92,20.00
2.93,15.00
2.93,34.00
2.93,15.00
2.93,24.20
2.93,20.80
2.93,17.00
2.93,15.00
2.93,15.00
2.93,24.00
2.94,20.00
2.94,20.00
2.94,26.00
2.95,20.00
2.95,12.00
2.95,13.00
2.95,17.10
2.95,12.00
2.96,24.00
2.96,15.00
2.96,26.40
2.97,13.00
2.97,26.50
2.97,21.80
2.97,19.30
2.97,20.00
2.97,20.00
2.98,14.00
2.98,16.00
2.99,19.00
2.99,20.00
2.99,15.00
3.00,23.40
3.00,18.00
3.00,15.00
3.00,17.00
3.00,28.90
3.00,23.40
3.00,23.40
3.00,24.00
3.01,30.00
3.01,20.00
3.01,32.20
3.02,19.00
3.02,30.00
3.03,14.30
3.03,58.00
3.03,26.40
3.03,20.00
3.03,30.00
3.04,21.00
3.04,17.00
3.04,15.00
3.05,40.00
3.05,40.00
3.05,24.00
3.05,30.00
3.05,15.00
3.06,14.00
3.06,10.00
3.07,17.00
3.07,25.00
3.07,18.00
3.07,15.00
3.07,21.70
3.07,5.00
3.08,10.00
3.08,15.00
3.08,20.00
3.08,18.00
3.08,21.40
3.08,24.00
3.08,15.00
3.08,26.00
3.09,20.00
3.09,19.00
3.09,30.00
3.09,19.00
3.10,20.00
3.10,6.00
3.10,20.00
3.10,15.00
3.10,20.00
3.10,30.00
3.10,18.00
3.10,17.00
3.11,17.00
3.12,17.00
3.12,20.00
3.12,22.00
3.12,36.30
3.13,13.00
3.13,25.00
3.13,23.30
3.14,21.00
3.14,20.00
3.14,29.00
3.15,19.00
3.15,25.30
3.15,12.00
3.15,20.00
3.15,18.00
3.16,24.60
3.17,25.60
3.17,30.00
3.17,15.00
3.17,12.00
3.18,24.00
3.18,25.00
3.18,20.00
3.18,20.00
3.18,18.00
3.18,15.00
3.19,16.00
3.19,25.00
3.19,2.00
3.19,20.00
3.19,30.00
3.20,12.00
3.20,18.00
3.20,22.30
3.20,22.00
3.21,25.00
3.21,20.00
3.22,40.00
3.22,22.00
3.22,24.00
3.22,20.00
3.22,16.00
3.22,24.00
3.23,60.00
3.23,24.20
3.23,4.00
3.23,15.00
3.24,25.90
3.24,22.00
3.24,18.00
3.24,20.00
3.25,30.00
3.25,20.00
3.25,25.00
3.25,23.40
3.26,25.00
3.27,25.00
3.27,25.00
3.29,14.00
3.29,14.00
3.29,25.40
3.29,20.00
3.30,20.00
3.31,34.50
3.31,25.00
3.31,20.00
3.31,25.60
3.31,26.70
3.31,16.00
3.32,15.00
3.32,26.00
3.33,15.00
3.33,26.30
3.33,24.10
3.35,21.00
3.35,20.00
3.36,20.00
3.36,30.00
3.36,21.00
3.36,20.00
3.36,10.00
3.36,13.00
3.37,20.00
3.37,40.00
3.38,20.00
3.39,20.00
